# AS|ObservedPolicies|GeralPolicy
44062|2|Binary
34606|0|NoPrepend
2259|0|NoPrepend
42236|2;0|Mixed
42252|0|NoPrepend
42310|0|NoPrepend
42288|0|NoPrepend
39294|2|Binary
42325|0|NoPrepend
42320|0|NoPrepend
197252|2|Binary
33890|0|NoPrepend
42416|0|NoPrepend
42421|2;0|Mixed
42435|0|NoPrepend
209917|0|NoPrepend
200801|0|NoPrepend
8674|0|NoPrepend
20650|1;0;2|Mixed
16054|0|NoPrepend
41190|0|NoPrepend
35670|0|NoPrepend
56628|2|Binary
42484|0|NoPrepend
202247|0|NoPrepend
61251|2;1;0|Mixed
42515|0|NoPrepend
43317|0|NoPrepend
197876|0|NoPrepend
28789|0|NoPrepend
50386|0|NoPrepend
42579|0|NoPrepend
29726|0|NoPrepend
30467|2|Binary
50656|0|NoPrepend
41471|0|NoPrepend
42684|1|Uniform
41215|1|Uniform
42028|1|Uniform
20905|0|NoPrepend
47417|0|NoPrepend
42716|1|Uniform
43284|0|NoPrepend
42840|0|NoPrepend
42748|0|NoPrepend
42753|0|NoPrepend
8312|0|NoPrepend
42770|0|NoPrepend
42771|0|NoPrepend
206850|0|NoPrepend
206827|0|NoPrepend
49867|0|NoPrepend
42851|0|NoPrepend
43545|0|NoPrepend
44769|0|NoPrepend
21429|0|NoPrepend
19495|0|NoPrepend
43127|2|Binary
43382|0|NoPrepend
200107|0|NoPrepend
41983|0|NoPrepend
42988|2|Binary
202243|0|NoPrepend
56538|0|NoPrepend
43179|2;0|Mixed
33811|2|Binary
42860|0|NoPrepend
42882|0|NoPrepend
12447|2;1|Mixed
42887|1|Uniform
43460|0|NoPrepend
43037|0|NoPrepend
42903|0|NoPrepend
43019|2;0|Mixed
42917|0|NoPrepend
42919|0|NoPrepend
42944|0|NoPrepend
43247|0|NoPrepend
42972|0|NoPrepend
16030|2|Binary
35703|0|NoPrepend
43716|0|NoPrepend
42992|0|NoPrepend
31029|0|NoPrepend
20750|0|NoPrepend
34295|0|NoPrepend
13306|0|NoPrepend
8823|3;2|Mixed
8390|0|NoPrepend
49849|0|NoPrepend
34074|0|NoPrepend
47874|0|NoPrepend
34569|0|NoPrepend
61071|1;0|Mixed
15685|0|NoPrepend
39246|0|NoPrepend
204150|0|NoPrepend
62323|0|NoPrepend
24748|0|NoPrepend
209409|0|NoPrepend
201615|2|Binary
41097|0|NoPrepend
202904|2|Binary
28893|1|Uniform
197474|0|NoPrepend
47812|2|Binary
207206|0|NoPrepend
202081|2;3|Mixed
200094|3;2|Mixed
760|0|NoPrepend
59835|0|NoPrepend
56840|0|NoPrepend
39861|2;0|Mixed
51722|0|NoPrepend
41950|0|NoPrepend
56430|0;2|Mixed
56729|0|NoPrepend
62189|0|NoPrepend
48592|0|NoPrepend
61077|2|Binary
60403|0|NoPrepend
204157|0|NoPrepend
34060|0|NoPrepend
60408|0|NoPrepend
203523|0|NoPrepend
39312|0;1;2|Mixed
50682|0|NoPrepend
61204|0|NoPrepend
60073|0|NoPrepend
60909|0|NoPrepend
39345|0|NoPrepend
13209|0|NoPrepend
39815|0|NoPrepend
41055|0|NoPrepend
34974|0|NoPrepend
34584|0|NoPrepend
196955|0|NoPrepend
209507|0|NoPrepend
{8455,27970}|0|NoPrepend
16003|0|NoPrepend
27970|0|NoPrepend
50809|0|NoPrepend
44345|0|NoPrepend
35119|0|NoPrepend
39273|0|NoPrepend
206698|0|NoPrepend
205718|0;2|Mixed
200859|0|NoPrepend
209561|0|NoPrepend
43341|2|Binary
48696|0|NoPrepend
199837|0|NoPrepend
210051|2|Binary
199586|0|NoPrepend
35632|0;1|Mixed
43202|0|NoPrepend
49233|0|NoPrepend
203390|0|NoPrepend
29422|0|NoPrepend
42763|0|NoPrepend
42838|0|NoPrepend
44194|2|Binary
51373|2|Binary
203210|0|NoPrepend
34530|0|NoPrepend
42154|0|NoPrepend
41771|0|NoPrepend
49719|0|NoPrepend
43182|0|NoPrepend
{51281}|0|NoPrepend
29069|0|NoPrepend
51281|0|NoPrepend
49071|0|NoPrepend
29107|0|NoPrepend
34427|0|NoPrepend
49156|0|NoPrepend
43338|0|NoPrepend
202355|2|Binary
203085|2|Binary
203829|0|NoPrepend
201213|0|NoPrepend
43404|0|NoPrepend
43420|0|NoPrepend
49234|2|Binary
51400|2|Binary
34568|2;1|Mixed
61297|0|NoPrepend
31445|0|NoPrepend
29534|2;0|Mixed
31423|0|NoPrepend
34120|2|Binary
202725|0|NoPrepend
42821|0|NoPrepend
60602|0|NoPrepend
42861|0|NoPrepend
198297|0|NoPrepend
50260|0|NoPrepend
64419|0|NoPrepend
206066|0;2;1;3|Mixed
43667|0|NoPrepend
43012|0|NoPrepend
41947|0|NoPrepend
47233|0|NoPrepend
35825|0|NoPrepend
30975|2|Binary
25145|2;0|Mixed
60924|2;0|Mixed
43022|0|NoPrepend
43293|0|NoPrepend
48322|0|NoPrepend
48000|0|NoPrepend
60648|2|Binary
39737|0|NoPrepend
50983|1|Uniform
41411|0|NoPrepend
30721|0;2|Mixed
21166|0|NoPrepend
34421|0|NoPrepend
60772|0|NoPrepend
43061|0|NoPrepend
8641|2;1;0|Mixed
201576|0|NoPrepend
43390|0|NoPrepend
8528|0;1;2|Mixed
39591|0|NoPrepend
199835|0|NoPrepend
43030|0|NoPrepend
43020|0|NoPrepend
43024|0|NoPrepend
199422|0;3|Mixed
15961|0|NoPrepend
43087|0|NoPrepend
34756|0|NoPrepend
16303|0|NoPrepend
39040|0|NoPrepend
43226|0|NoPrepend
29282|0|NoPrepend
44762|2|Binary
39449|0|NoPrepend
44898|0|NoPrepend
41965|0|NoPrepend
39235|0|NoPrepend
43152|0|NoPrepend
43185|0|NoPrepend
25332|0|NoPrepend
3222|0|NoPrepend
43190|0|NoPrepend
62362|0|NoPrepend
206675|0|NoPrepend
204812|0|NoPrepend
200450|1;2|Mixed
59851|0;3|Mixed
201476|2;1;0|Mixed
42621|0|NoPrepend
42031|2;0|Mixed
49326|2|Binary
62246|0|NoPrepend
41013|0|NoPrepend
43176|0|NoPrepend
43699|0|NoPrepend
201495|0|NoPrepend
62183|2|Binary
16171|0|NoPrepend
42561|0|NoPrepend
43199|0|NoPrepend
202673|0|NoPrepend
202071|0|NoPrepend
202674|0|NoPrepend
35728|0|NoPrepend
42396|2;0;1;3|Mixed
9031|2;0|Mixed
43373|1|Uniform
35629|0|NoPrepend
206625|0|NoPrepend
200077|0;2|Mixed
198736|0;2|Mixed
205016|0|NoPrepend
50889|1|Uniform
47629|1|Uniform
205515|0;1|Mixed
56389|0|NoPrepend
39651|2;0|Mixed
36871|0|NoPrepend
30881|0;1|Mixed
44160|0|NoPrepend
45007|1|Uniform
39144|0|NoPrepend
51898|0|NoPrepend
51162|0|NoPrepend
42135|0|NoPrepend
204827|0|NoPrepend
42699|0|NoPrepend
204235|0|NoPrepend
62310|0|NoPrepend
197889|0;2|Mixed
200964|0|NoPrepend
42769|0|NoPrepend
30968|3;0|Mixed
42876|0|NoPrepend
42751|0|NoPrepend
44112|0|NoPrepend
35295|0|NoPrepend
16243|0|NoPrepend
206557|1|Uniform
30868|0|NoPrepend
43391|0;2|Mixed
61275|0|NoPrepend
198272|0|NoPrepend
15470|0|NoPrepend
204337|0|NoPrepend
29671|0|NoPrepend
50126|2|Binary
198406|0|NoPrepend
59440|0|NoPrepend
42102|0|NoPrepend
42478|0|NoPrepend
42117|0|NoPrepend
201291|0|NoPrepend
198621|2;1|Mixed
49113|0|NoPrepend
42885|0|NoPrepend
12778|2|Binary
34482|0|NoPrepend
42289|0|NoPrepend
41750|0|NoPrepend
42539|0|NoPrepend
12384|0|NoPrepend
42317|0|NoPrepend
9113|0|NoPrepend
41034|2;1;0|Mixed
13296|0|NoPrepend
198774|0|NoPrepend
29037|0|NoPrepend
29339|0|NoPrepend
42715|0|NoPrepend
47493|0|NoPrepend
12387|0|NoPrepend
201536|2|Binary
39135|0|NoPrepend
199599|0;2|Mixed
202573|0|NoPrepend
34550|0|NoPrepend
203070|0|NoPrepend
42429|0|NoPrepend
39799|0|NoPrepend
44257|0;1|Mixed
197753|0|NoPrepend
41371|2;0|Mixed
34066|0|NoPrepend
47234|0|NoPrepend
42943|0|NoPrepend
56865|0|NoPrepend
16371|2;0;1|Mixed
43316|0;1|Mixed
42245|0|NoPrepend
44206|2|Binary
24641|0|NoPrepend
34049|0|NoPrepend
42309|0|NoPrepend
42300|0|NoPrepend
34326|0|NoPrepend
24645|0;2|Mixed
50196|0|NoPrepend
44011|0|NoPrepend
34033|0|NoPrepend
206419|0|NoPrepend
48673|0|NoPrepend
210130|0|NoPrepend
44858|0|NoPrepend
28747|0|NoPrepend
42386|0|NoPrepend
42364|0|NoPrepend
13070|0|NoPrepend
200030|0|NoPrepend
20799|0|NoPrepend
42517|0;1|Mixed
42451|0|NoPrepend
209639|2|Binary
39266|0|NoPrepend
42463|0|NoPrepend
41046|0|NoPrepend
44092|0|NoPrepend
42669|0|NoPrepend
42516|1|Uniform
42697|2;1|Mixed
50566|0|NoPrepend
60549|2|Binary
196623|0|NoPrepend
20969|0|NoPrepend
200701|2|Binary
25420|0|NoPrepend
42818|0|NoPrepend
42779|0|NoPrepend
42713|0|NoPrepend
31424|0|NoPrepend
42777|0|NoPrepend
39931|0|NoPrepend
42868|0|NoPrepend
41622|0|NoPrepend
13257|0|NoPrepend
39264|2;0|Mixed
42907|0|NoPrepend
42968|2|Binary
56696|0|NoPrepend
41842|2|Binary
42965|2|Binary
21254|2;0|Mixed
207084|0|NoPrepend
16302|0|NoPrepend
60447|0|NoPrepend
42808|0|NoPrepend
39115|0|NoPrepend
31590|0|NoPrepend
199276|0|NoPrepend
42313|2;0|Mixed
39724|0|NoPrepend
200088|0|NoPrepend
42132|0|NoPrepend
43568|0|NoPrepend
20807|0;2|Mixed
29054|1;0|Mixed
43275|0|NoPrepend
35081|0|NoPrepend
43248|0|NoPrepend
61237|0|NoPrepend
200472|0|NoPrepend
43272|0;2;1|Mixed
197790|0|NoPrepend
2110|0|NoPrepend
43537|0|NoPrepend
35189|0|NoPrepend
43831|0|NoPrepend
43749|0|NoPrepend
43586|0|NoPrepend
43611|0|NoPrepend
43608|0|NoPrepend
44971|0|NoPrepend
43655|2|Binary
21446|2;0|Mixed
34409|2|Binary
35377|0|NoPrepend
43682|2|Binary
43683|0|NoPrepend
43734|2|Binary
49991|0|NoPrepend
39479|0|NoPrepend
34187|1|Uniform
15683|0|NoPrepend
43679|0|NoPrepend
44914|0|NoPrepend
43752|0|NoPrepend
204380|0|NoPrepend
207124|0|NoPrepend
42580|0|NoPrepend
8771|0|NoPrepend
43728|0|NoPrepend
43670|0;2|Mixed
43757|2|Binary
34177|0|NoPrepend
15703|0|NoPrepend
30813|2|Binary
44046|0|NoPrepend
57476|0|NoPrepend
8423|2|Binary
44124|3;0|Mixed
44692|1;2|Mixed
199136|1;0|Mixed
199138|2|Binary
59610|2|Binary
35292|0|NoPrepend
197287|0|NoPrepend
62360|0|NoPrepend
197643|0|NoPrepend
62179|2;0|Mixed
202296|0|NoPrepend
56467|0|NoPrepend
199093|0|NoPrepend
43192|0|NoPrepend
59572|0|NoPrepend
12646|0|NoPrepend
197225|0|NoPrepend
49986|0|NoPrepend
15415|0|NoPrepend
8422|0|NoPrepend
43494|0|NoPrepend
43298|1|Uniform
43299|0|NoPrepend
49503|0|NoPrepend
25222|0|NoPrepend
34146|0|NoPrepend
43318|0|NoPrepend
51664|2|Binary
49628|1;0|Mixed
48716|0|NoPrepend
198682|0|NoPrepend
39605|0|NoPrepend
20697|0;2|Mixed
39505|0|NoPrepend
62015|0|NoPrepend
43389|0|NoPrepend
35110|0|NoPrepend
43824|0|NoPrepend
31239|2|Binary
20751|0|NoPrepend
47592|0|NoPrepend
43569|0|NoPrepend
29038|0|NoPrepend
29626|2|Binary
33920|2;0|Mixed
44070|0|NoPrepend
43413|0|NoPrepend
48022|0|NoPrepend
24787|0|NoPrepend
209341|0|NoPrepend
209966|0|NoPrepend
50285|0|NoPrepend
31383|0|NoPrepend
202205|0|NoPrepend
42187|2;0;1|Mixed
35492|0|NoPrepend
31367|2;0|Mixed
42685|2;0|Mixed
47515|0|NoPrepend
8487|0|NoPrepend
43521|0|NoPrepend
43527|0|NoPrepend
209351|0|NoPrepend
198390|0|NoPrepend
50800|2|Binary
29217|2;0;1|Mixed
13001|1|Uniform
16301|0|NoPrepend
209736|1|Uniform
60966|0|NoPrepend
12716|2;3;0;1|Mixed
51581|0|NoPrepend
198280|2|Binary
203312|0|NoPrepend
201326|0;2|Mixed
202357|2|Binary
200458|0|NoPrepend
56539|0|NoPrepend
49421|0|NoPrepend
29357|0|NoPrepend
224|0|NoPrepend
6855|0|NoPrepend
1853|2;0|Mixed
1120|0|NoPrepend
49172|0|NoPrepend
44945|0|NoPrepend
43148|0|NoPrepend
43362|2|Binary
43204|2;0|Mixed
43203|2|Binary
62160|0|NoPrepend
210300|0|NoPrepend
59775|0|NoPrepend
34306|0|NoPrepend
12615|0|NoPrepend
49040|0|NoPrepend
203917|2;0|Mixed
44967|0|NoPrepend
41665|2;0|Mixed
13155|0|NoPrepend
39811|0|NoPrepend
34948|0|NoPrepend
43277|0;1|Mixed
34552|0|NoPrepend
33916|2;0|Mixed
198169|0|NoPrepend
50880|2;0|Mixed
39211|0|NoPrepend
31240|0|NoPrepend
31507|0|NoPrepend
34513|1;0;2|Mixed
48517|0|NoPrepend
43566|0|NoPrepend
43687|0|NoPrepend
30902|0|NoPrepend
44410|0|NoPrepend
35000|0|NoPrepend
35595|0|NoPrepend
52036|0|NoPrepend
34351|0|NoPrepend
8228|0|NoPrepend
49188|0|NoPrepend
60656|0|NoPrepend
202968|0|NoPrepend
207172|0|NoPrepend
203380|0|NoPrepend
205085|0|NoPrepend
202325|0|NoPrepend
209160|0|NoPrepend
50360|0|NoPrepend
50500|0|NoPrepend
2852|0|NoPrepend
9070|0|NoPrepend
48900|0|NoPrepend
29667|0|NoPrepend
47647|0|NoPrepend
15362|0|NoPrepend
20960|0|NoPrepend
60528|0|NoPrepend
199517|2|Binary
5532|0|NoPrepend
2590|0|NoPrepend
41464|0|NoPrepend
198289|0|NoPrepend
202389|0|NoPrepend
206957|2;0|Mixed
197848|0|NoPrepend
198591|0;3|Mixed
43242|0|NoPrepend
44717|2|Binary
48990|0|NoPrepend
43402|0;2|Mixed
42908|2|Binary
49980|0|NoPrepend
25446|0|NoPrepend
25520|0|NoPrepend
31357|0|NoPrepend
35278|0|NoPrepend
60952|0|NoPrepend
205079|0|NoPrepend
50258|0|NoPrepend
200643|0|NoPrepend
50230|0|NoPrepend
205717|2|Binary
202976|0|NoPrepend
204077|0|NoPrepend
200459|0|NoPrepend
200469|0|NoPrepend
44476|0|NoPrepend
209061|0|NoPrepend
199221|0|NoPrepend
205352|0|NoPrepend
200628|0|NoPrepend
201133|0|NoPrepend
42956|0|NoPrepend
34754|0|NoPrepend
42805|0|NoPrepend
209887|0|NoPrepend
209853|0|NoPrepend
206276|0|NoPrepend
204491|0|NoPrepend
202286|0|NoPrepend
47737|1;2|Mixed
209892|0|NoPrepend
47895|0;2|Mixed
209963|0|NoPrepend
35226|0|NoPrepend
397065|0|NoPrepend
35370|1;2;0|Mixed
12759|0|NoPrepend
49944|0|NoPrepend
28738|1|Uniform
44116|2|Binary
41225|0|NoPrepend
34173|2;0|Mixed
62057|2|Binary
43814|0|NoPrepend
8352|0|NoPrepend
39553|0|NoPrepend
24620|0|NoPrepend
35320|2|Binary
43435|0|NoPrepend
35239|0|NoPrepend
203668|0|NoPrepend
47853|0|NoPrepend
43507|0|NoPrepend
29129|0|NoPrepend
43542|0|NoPrepend
31658|0|NoPrepend
43574|0|NoPrepend
41881|0|NoPrepend
60637|0|NoPrepend
43415|0|NoPrepend
43709|0|NoPrepend
44534|0|NoPrepend
43700|0|NoPrepend
39767|0|NoPrepend
43984|0|NoPrepend
43343|0|NoPrepend
43686|0|NoPrepend
43698|0|NoPrepend
207033|0|NoPrepend
203287|0|NoPrepend
203408|2|Binary
25211|0|NoPrepend
197102|0|NoPrepend
34894|0|NoPrepend
47331|0|NoPrepend
25002|0;2|Mixed
44020|0|NoPrepend
35152|0|NoPrepend
43950|2|Binary
43989|2|Binary
21305|0|NoPrepend
206047|2|Binary
44288|0|NoPrepend
39781|0|NoPrepend
198153|0|NoPrepend
44002|0;2|Mixed
19178|0;2|Mixed
39600|0|NoPrepend
29238|0|NoPrepend
47201|0|NoPrepend
30833|0|NoPrepend
39310|0|NoPrepend
44065|2|Binary
12902|2|Binary
202240|0|NoPrepend
42408|0|NoPrepend
200064|0|NoPrepend
12853|2|Binary
197342|0|NoPrepend
57234|0|NoPrepend
44091|0|NoPrepend
44096|0|NoPrepend
30870|0|NoPrepend
47212|2|Binary
44225|2|Binary
9144|0;2|Mixed
44156|0|NoPrepend
44215|0|NoPrepend
44510|0|NoPrepend
39179|0|NoPrepend
196875|0|NoPrepend
44261|0|NoPrepend
44312|0|NoPrepend
44227|2;3|Mixed
21483|0|NoPrepend
34137|0|NoPrepend
203135|2|Binary
57287|0|NoPrepend
47195|0|NoPrepend
21249|0|NoPrepend
41435|0|NoPrepend
200304|0|NoPrepend
57782|0|NoPrepend
47334|0|NoPrepend
35179|2;3|Mixed
47569|0|NoPrepend
47710|0|NoPrepend
24588|0|NoPrepend
8517|0|NoPrepend
8456|0|NoPrepend
62386|0|NoPrepend
25374|0|NoPrepend
29622|0|NoPrepend
201200|0|NoPrepend
209696|0|NoPrepend
205872|1|Uniform
205359|0|NoPrepend
59763|0|NoPrepend
9080|0|NoPrepend
43763|0|NoPrepend
24852|0|NoPrepend
31476|0|NoPrepend
60853|0|NoPrepend
3238|0;2|Mixed
57311|0|NoPrepend
61052|0|NoPrepend
60006|0|NoPrepend
59793|0|NoPrepend
43882|0|NoPrepend
42459|2;0|Mixed
25076|0|NoPrepend
15658|0|NoPrepend
44702|0|NoPrepend
12829|0|NoPrepend
41313|0|NoPrepend
6775|0;1|Mixed
200082|0|NoPrepend
199259|0|NoPrepend
29676|2|Binary
39365|0|NoPrepend
196728|0|NoPrepend
45013|2|Binary
47144|0|NoPrepend
56631|0|NoPrepend
205130|0|NoPrepend
61178|0|NoPrepend
204525|0|NoPrepend
199622|2|Binary
199623|2|Binary
57085|0|NoPrepend
49797|0|NoPrepend
205830|2;0|Mixed
199647|0|NoPrepend
29572|0|NoPrepend
42569|0|NoPrepend
21140|0|NoPrepend
196730|0|NoPrepend
47329|0|NoPrepend
60782|2|Binary
12306|0|NoPrepend
43970|0|NoPrepend
15366|0|NoPrepend
43846|0|NoPrepend
43870|0|NoPrepend
43908|0|NoPrepend
62021|0|NoPrepend
44166|0|NoPrepend
29300|0|NoPrepend
44021|0|NoPrepend
34263|2;1|Mixed
202015|0|NoPrepend
43954|0|NoPrepend
20764|0|NoPrepend
28972|0|NoPrepend
43973|0;2|Mixed
47347|0|NoPrepend
25478|0|NoPrepend
44670|0|NoPrepend
47323|2|Binary
197307|0|NoPrepend
210324|0|NoPrepend
205888|0|NoPrepend
44291|3;2;1;0|Mixed
44134|0|NoPrepend
16020|0|NoPrepend
197756|0|NoPrepend
44115|0|NoPrepend
49072|0|NoPrepend
56611|2|Binary
202365|0;3|Mixed
39238|2;1;0|Mixed
29053|0|NoPrepend
209488|0|NoPrepend
60178|0|NoPrepend
15397|0|NoPrepend
207044|0|NoPrepend
31558|0|NoPrepend
43707|0|NoPrepend
25252|2|Binary
43761|0|NoPrepend
43745|0|NoPrepend
25215|0|NoPrepend
25627|0|NoPrepend
204558|0|NoPrepend
43777|0|NoPrepend
57331|0|NoPrepend
25286|0|NoPrepend
16095|2;0|Mixed
21480|0|NoPrepend
201910|0|NoPrepend
196963|0|NoPrepend
43801|2|Binary
44314|0|NoPrepend
43845|0|NoPrepend
43829|0|NoPrepend
20723|0|NoPrepend
41004|0;2|Mixed
41476|0|NoPrepend
44565|0|NoPrepend
44588|0|NoPrepend
43919|0;1|Mixed
50973|0|NoPrepend
29529|2|Binary
33808|0|NoPrepend
43892|0|NoPrepend
15919|0|NoPrepend
43874|0|NoPrepend
200926|0|NoPrepend
64494|0|NoPrepend
51477|0|NoPrepend
64429|2|Binary
43876|0|NoPrepend
43928|0|NoPrepend
59701|2;0;3|Mixed
43884|1|Uniform
38986|0|NoPrepend
43895|0|NoPrepend
43437|0|NoPrepend
34031|0|NoPrepend
30882|0|NoPrepend
206387|0|NoPrepend
207103|0|NoPrepend
30784|2|Binary
34397|0;1;2|Mixed
29278|2;0|Mixed
30723|2;0|Mixed
33947|0|NoPrepend
42964|0|NoPrepend
60071|0|NoPrepend
57389|0|NoPrepend
47159|0|NoPrepend
33937|0|NoPrepend
39834|0|NoPrepend
197402|0|NoPrepend
196726|0|NoPrepend
31277|0|NoPrepend
43951|0|NoPrepend
50741|0|NoPrepend
43966|3|Diverse
48234|2;0|Mixed
44270|1|Uniform
5631|0|NoPrepend
202914|0|NoPrepend
210125|0|NoPrepend
47119|0|NoPrepend
47385|0|NoPrepend
59565|0|NoPrepend
62205|0|NoPrepend
202650|0|NoPrepend
44061|0;1|Mixed
28708|0|NoPrepend
199140|0|NoPrepend
8891|0|NoPrepend
15667|0|NoPrepend
15829|0|NoPrepend
6813|0|NoPrepend
51020|0|NoPrepend
20815|0|NoPrepend
41165|0|NoPrepend
201601|0|NoPrepend
35006|0|NoPrepend
24953|0|NoPrepend
15965|0|NoPrepend
200295|0|NoPrepend
202803|0;2|Mixed
31697|0|NoPrepend
20710|0|NoPrepend
31257|2;1|Mixed
31283|0|NoPrepend
31241|0|NoPrepend
8911|0|NoPrepend
21196|0|NoPrepend
31461|2|Binary
25417|0|NoPrepend
50231|3;2|Mixed
28889|0;2|Mixed
20803|0|NoPrepend
209008|0|NoPrepend
206873|0;2|Mixed
206673|0|NoPrepend
48918|0|NoPrepend
24699|0|NoPrepend
51728|0|NoPrepend
29068|2;1;0|Mixed
31611|0|NoPrepend
20634|0|NoPrepend
204595|0|NoPrepend
263824|0|NoPrepend
57629|0|NoPrepend
35394|0|NoPrepend
31695|0|NoPrepend
37455|0|NoPrepend
20766|0|NoPrepend
51083|3|Diverse
204059|0|NoPrepend
204708|2|Binary
60197|0|NoPrepend
204092|0|NoPrepend
20861|0|NoPrepend
33871|0|NoPrepend
20791|0|NoPrepend
31720|0|NoPrepend
62316|0|NoPrepend
21479|0|NoPrepend
7243|0;2|Mixed
20784|0|NoPrepend
33982|0|NoPrepend
20918|0|NoPrepend
20794|0|NoPrepend
12533|0|NoPrepend
50173|0|NoPrepend
49242|0|NoPrepend
20848|0|NoPrepend
20755|0|NoPrepend
34170|0;1|Mixed
34287|0|NoPrepend
42437|2;0|Mixed
20810|0|NoPrepend
20888|0|NoPrepend
9120|0|NoPrepend
29600|0|NoPrepend
34350|0;2|Mixed
201872|0|NoPrepend
34613|0|NoPrepend
20800|0|NoPrepend
57084|0|NoPrepend
34372|0;2|Mixed
49854|0|NoPrepend
34913|0|NoPrepend
16080|0|NoPrepend
34404|2|Binary
34410|0|NoPrepend
197301|0|NoPrepend
43704|0|NoPrepend
20798|0|NoPrepend
20865|3;0|Mixed
42622|0|NoPrepend
35654|0|NoPrepend
34467|0|NoPrepend
20849|2|Binary
20819|0|NoPrepend
21068|0|NoPrepend
34490|0|NoPrepend
20870|0|NoPrepend
34500|2;0|Mixed
20899|0|NoPrepend
61207|0|NoPrepend
30830|0|NoPrepend
34511|0|NoPrepend
31376|2|Binary
202935|1|Uniform
204649|1|Uniform
21213|0|NoPrepend
34790|0|NoPrepend
20926|2;0|Mixed
25003|0;1;2|Mixed
16305|0|NoPrepend
21130|0|NoPrepend
34554|0|NoPrepend
49476|0|NoPrepend
197076|2;0|Mixed
33930|0|NoPrepend
39915|0;2|Mixed
20882|0|NoPrepend
34767|0|NoPrepend
20914|0|NoPrepend
34731|0|NoPrepend
204941|0|NoPrepend
39134|0;2|Mixed
20924|0|NoPrepend
51547|0|NoPrepend
30960|0|NoPrepend
8523|2;0|Mixed
34629|0|NoPrepend
31641|0|NoPrepend
34623|0|NoPrepend
29527|2|Binary
39156|0|NoPrepend
34772|0|NoPrepend
50045|0|NoPrepend
42244|2|Binary
29387|0|NoPrepend
8549|0;2|Mixed
34536|0|NoPrepend
21000|2|Binary
42732|0|NoPrepend
12788|2;3|Mixed
60359|0|NoPrepend
21183|2;0;3;1|Mixed
34685|0|NoPrepend
202913|0;2|Mixed
209241|0|NoPrepend
210013|0|NoPrepend
12570|2;0|Mixed
21032|0|NoPrepend
21143|0|NoPrepend
34686|0|NoPrepend
43146|0;2;1|Mixed
200275|0|NoPrepend
34695|3|Diverse
206327|0|NoPrepend
205729|0|NoPrepend
20946|0|NoPrepend
3276|0|NoPrepend
42653|0|NoPrepend
34697|0|NoPrepend
21286|0|NoPrepend
34708|0|NoPrepend
39275|2|Binary
20953|0|NoPrepend
196778|0|NoPrepend
199262|0|NoPrepend
24978|0|NoPrepend
60413|0|NoPrepend
30952|2|Binary
57631|2|Binary
60679|0|NoPrepend
203751|0|NoPrepend
34760|0|NoPrepend
28757|0|NoPrepend
40993|0|NoPrepend
34785|0|NoPrepend
16206|2|Binary
40627|0|NoPrepend
24634|1;0|Mixed
34784|0|NoPrepend
21019|0|NoPrepend
15657|0|NoPrepend
57317|0|NoPrepend
25569|2|Binary
51353|0|NoPrepend
21060|1|Uniform
60326|0|NoPrepend
28792|0|NoPrepend
29243|0|NoPrepend
35197|1;0|Mixed
44885|0|NoPrepend
21045|2|Binary
43096|0|NoPrepend
21214|0|NoPrepend
21058|0|NoPrepend
34868|0|NoPrepend
44123|0|NoPrepend
21103|1|Uniform
6774|0|NoPrepend
28854|0|NoPrepend
12428|0|NoPrepend
13089|0|NoPrepend
34898|0|NoPrepend
21057|0|NoPrepend
21076|0|NoPrepend
15738|0;2|Mixed
56605|2|Binary
21155|0;1|Mixed
41697|0|NoPrepend
21073|0|NoPrepend
13136|0|NoPrepend
44493|0|NoPrepend
30720|0|NoPrepend
16043|0|NoPrepend
16378|0|NoPrepend
50910|0;2|Mixed
21404|2|Binary
24993|0|NoPrepend
13246|0;2;1|Mixed
21077|0|NoPrepend
56472|0|NoPrepend
28954|0|NoPrepend
20879|0|NoPrepend
198710|0;1|Mixed
24640|2|Binary
60380|0|NoPrepend
21104|0|NoPrepend
199620|0|NoPrepend
42005|0|NoPrepend
6859|0|NoPrepend
8530|0|NoPrepend
25146|0|NoPrepend
35062|0|NoPrepend
21260|0|NoPrepend
62429|0|NoPrepend
35214|2|Binary
49542|0|NoPrepend
20994|0|NoPrepend
16145|0|NoPrepend
328156|1|Uniform
328233|0|NoPrepend
328131|0|NoPrepend
328175|2|Binary
328211|0|NoPrepend
328240|0|NoPrepend
328174|0|NoPrepend
33779|0|NoPrepend
44365|0|NoPrepend
21139|1|Uniform
25176|1|Uniform
35313|0|NoPrepend
21105|0;2|Mixed
15434|0|NoPrepend
24921|1;0|Mixed
12793|0|NoPrepend
21159|1;2|Mixed
21156|2;0|Mixed
47485|0|NoPrepend
16062|2;1|Mixed
9008|0|NoPrepend
21266|0|NoPrepend
35444|0|NoPrepend
10991|2;0;1|Mixed
20886|2|Binary
8915|0|NoPrepend
16294|0|NoPrepend
43103|0|NoPrepend
60944|0|NoPrepend
21171|3;2|Mixed
35130|0|NoPrepend
21173|0|NoPrepend
50857|0|NoPrepend
21226|2|Binary
204919|0|NoPrepend
21201|2;0|Mixed
21231|3;0|Mixed
35207|0|NoPrepend
34347|0|NoPrepend
5500|0|NoPrepend
21184|0|NoPrepend
60921|0|NoPrepend
21240|1|Uniform
199440|0|NoPrepend
21390|0|NoPrepend
206112|2|Binary
44390|0|NoPrepend
197029|0|NoPrepend
