# AS|ObservedPolicies|GeralPolicy
394497|0|NoPrepend
394644|0|NoPrepend
394308|0|NoPrepend
15348|0|NoPrepend
22070|0|NoPrepend
3388|0|NoPrepend
40085|0|NoPrepend
6325|0;2|Mixed
19480|0|NoPrepend
40038|0|NoPrepend
394031|0|NoPrepend
29885|0|NoPrepend
395068|2|Binary
1777|0|NoPrepend
394797|0|NoPrepend
29993|0;2|Mixed
15131|0|NoPrepend
30558|1;0|Mixed
30043|0|NoPrepend
21902|0|NoPrepend
47965|0|NoPrepend
63356|0|NoPrepend
803|0;2;1|Mixed
53809|0|NoPrepend
395040|2|Binary
22419|0|NoPrepend
40551|0|NoPrepend
19371|0|NoPrepend
23393|0;2|Mixed
17049|0|NoPrepend
10510|0|NoPrepend
1226|0|NoPrepend
394826|0|NoPrepend
394548|0|NoPrepend
14713|0|NoPrepend
19605|0|NoPrepend
22171|0|NoPrepend
5078|3;2;0|Mixed
16713|0;2|Mixed
15154|1|Uniform
53292|0;2|Mixed
63251|0|NoPrepend
2698|0;2|Mixed
16664|0|NoPrepend
46491|2;0|Mixed
11833|0|NoPrepend
3385|0|NoPrepend
21599|0;1|Mixed
21883|0|NoPrepend
28005|2;0|Mixed
13424|0|NoPrepend
33392|0|NoPrepend
27649|0|NoPrepend
25637|0|NoPrepend
22378|0|NoPrepend
33284|0|NoPrepend
36820|0|NoPrepend
32742|2;0|Mixed
14750|0|NoPrepend
26803|0|NoPrepend
11882|0;2|Mixed
10660|0|NoPrepend
18948|0|NoPrepend
19381|0|NoPrepend
46970|0|NoPrepend
64242|0|NoPrepend
19406|0|NoPrepend
26185|0|NoPrepend
26841|0|NoPrepend
40864|0|NoPrepend
393780|0;2|Mixed
26552|0|NoPrepend
25857|0|NoPrepend
18798|1;0;2|Mixed
33609|0|NoPrepend
36261|0|NoPrepend
17367|0|NoPrepend
36777|0|NoPrepend
36051|0|NoPrepend
14011|0|NoPrepend
22556|0|NoPrepend
11951|0;1|Mixed
55167|0|NoPrepend
40184|0|NoPrepend
29874|0;1|Mixed
32225|0|NoPrepend
394441|0|NoPrepend
18649|2;0;1|Mixed
393978|1|Uniform
19478|0|NoPrepend
25755|1;2;0|Mixed
11768|0|NoPrepend
394872|0|NoPrepend
30419|0|NoPrepend
7752|0;2|Mixed
36376|0|NoPrepend
53802|0|NoPrepend
6305|0|NoPrepend
31845|0|NoPrepend
33481|0|NoPrepend
22795|0|NoPrepend
18586|0|NoPrepend
32187|2|Binary
3925|0|NoPrepend
54999|0|NoPrepend
13344|0|NoPrepend
17338|0|NoPrepend
14071|0|NoPrepend
23138|0;1;2|Mixed
394197|0;1|Mixed
12601|0|NoPrepend
14489|0|NoPrepend
36813|0|NoPrepend
40838|0|NoPrepend
19233|0|NoPrepend
22416|0|NoPrepend
31969|2|Binary
33202|1|Uniform
395523|1|Uniform
33479|0|NoPrepend
23469|0|NoPrepend
19091|0|NoPrepend
33536|0|NoPrepend
22984|2|Binary
395355|0|NoPrepend
19123|0|NoPrepend
32734|0|NoPrepend
40244|0|NoPrepend
13542|0|NoPrepend
54898|0|NoPrepend
18902|0|NoPrepend
29784|0|NoPrepend
30061|0|NoPrepend
30402|0|NoPrepend
31981|0|NoPrepend
15232|0|NoPrepend
26098|0|NoPrepend
36048|2;1|Mixed
16896|0|NoPrepend
53938|0|NoPrepend
23314|0;2|Mixed
62819|0;2|Mixed
39956|0|NoPrepend
33118|0|NoPrepend
36523|1;2|Mixed
396245|0|NoPrepend
55031|0|NoPrepend
393396|0|NoPrepend
31787|0|NoPrepend
11553|0|NoPrepend
31913|0|NoPrepend
40277|2|Binary
14897|0|NoPrepend
32166|0;1|Mixed
20251|1;0;2|Mixed
54319|0|NoPrepend
11967|0|NoPrepend
40215|0|NoPrepend
18567|0|NoPrepend
17060|2;1|Mixed
33267|0|NoPrepend
25938|0;2|Mixed
32589|0|NoPrepend
53273|0|NoPrepend
26805|0;2|Mixed
7859|0|NoPrepend
12044|2;1|Mixed
23136|0|NoPrepend
30329|0|NoPrepend
15250|0;2|Mixed
29825|0|NoPrepend
53873|0;1|Mixed
393580|0|NoPrepend
14448|0|NoPrepend
33344|0|NoPrepend
22216|0;1|Mixed
11972|0|NoPrepend
33420|0|NoPrepend
393984|0|NoPrepend
32300|0|NoPrepend
15281|0|NoPrepend
393779|0|NoPrepend
395760|1|Uniform
30567|0|NoPrepend
33395|2;1|Mixed
21829|0|NoPrepend
32390|0|NoPrepend
55016|0|NoPrepend
40186|0|NoPrepend
10689|0;1|Mixed
6536|0|NoPrepend
13446|0;2|Mixed
13426|0|NoPrepend
8164|0|NoPrepend
22921|0|NoPrepend
33007|0|NoPrepend
10993|0;1;2|Mixed
16795|0|NoPrepend
36170|0;2|Mixed
21949|0|NoPrepend
21565|0|NoPrepend
20474|0|NoPrepend
11915|1;0;2|Mixed
18687|0|NoPrepend
29866|0|NoPrepend
33686|0|NoPrepend
53359|1;0|Mixed
394006|2|Binary
3397|0|NoPrepend
32738|0|NoPrepend
19286|0|NoPrepend
27004|1;0|Mixed
16977|0|NoPrepend
55274|0;2|Mixed
18452|0|NoPrepend
12989|0;2|Mixed
18607|1|Uniform
53962|0|NoPrepend
6172|0;1;2|Mixed
27373|0|NoPrepend
53952|0|NoPrepend
396098|0|NoPrepend
393777|0|NoPrepend
54763|0|NoPrepend
27254|0|NoPrepend
55032|0|NoPrepend
19460|0;2|Mixed
32020|0;1|Mixed
32957|0|NoPrepend
11319|0|NoPrepend
27446|0;3|Mixed
395876|0|NoPrepend
36426|0;1|Mixed
21530|0|NoPrepend
29705|0|NoPrepend
1416|1;0;2|Mixed
14872|0|NoPrepend
18501|2;0|Mixed
26753|0|NoPrepend
46714|0|NoPrepend
6621|0;2;1|Mixed
31993|0|NoPrepend
7132|0|NoPrepend
393678|0|NoPrepend
36847|0;2|Mixed
33051|0|NoPrepend
23369|0|NoPrepend
19248|0|NoPrepend
13330|0|NoPrepend
29930|2|Binary
396513|0|NoPrepend
32843|0|NoPrepend
11022|0|NoPrepend
20427|0|NoPrepend
32795|0|NoPrepend
36579|0|NoPrepend
21725|0|NoPrepend
14920|0;2|Mixed
40020|0|NoPrepend
396185|0|NoPrepend
30119|0|NoPrepend
54936|0|NoPrepend
46426|0|NoPrepend
792|0|NoPrepend
26009|0|NoPrepend
11159|0|NoPrepend
32703|0;2|Mixed
11525|0|NoPrepend
53989|0|NoPrepend
35984|0;2|Mixed
22110|0|NoPrepend
11118|0|NoPrepend
393227|0|NoPrepend
3131|0|NoPrepend
19112|0|NoPrepend
55230|0|NoPrepend
395394|0|NoPrepend
29776|0|NoPrepend
23265|0|NoPrepend
20372|0|NoPrepend
30524|0;2|Mixed
13729|0;1;2|Mixed
54455|0;1|Mixed
62482|0;1|Mixed
40562|0|NoPrepend
29833|0|NoPrepend
12074|0|NoPrepend
393416|0|NoPrepend
13638|0|NoPrepend
22079|0;2|Mixed
16467|0|NoPrepend
14317|0|NoPrepend
36241|0|NoPrepend
16608|0|NoPrepend
40933|0|NoPrepend
36817|2|Binary
394279|0|NoPrepend
46339|0;2|Mixed
54607|0|NoPrepend
25899|0|NoPrepend
46273|0|NoPrepend
22980|0;1|Mixed
1767|0|NoPrepend
14325|2;0|Mixed
394752|0;2|Mixed
26776|0|NoPrepend
205659|0|NoPrepend
64238|0|NoPrepend
29762|0|NoPrepend
20298|1|Uniform
54661|0|NoPrepend
64255|0|NoPrepend
18915|0|NoPrepend
394369|0;1|Mixed
395128|0|NoPrepend
395406|0|NoPrepend
394749|0|NoPrepend
14609|0;2|Mixed
14244|0|NoPrepend
46916|0|NoPrepend
36552|0|NoPrepend
32323|0|NoPrepend
27224|1;0|Mixed
33548|0|NoPrepend
7856|0|NoPrepend
30006|1|Uniform
33310|0|NoPrepend
27526|0|NoPrepend
17099|0|NoPrepend
35972|0|NoPrepend
33606|0|NoPrepend
21541|0|NoPrepend
14195|0|NoPrepend
36555|0|NoPrepend
21939|0|NoPrepend
26290|0|NoPrepend
10425|0;2|Mixed
25660|2;0|Mixed
14016|0|NoPrepend
393775|0|NoPrepend
32877|0|NoPrepend
22241|0|NoPrepend
12021|0|NoPrepend
393994|0|NoPrepend
394284|0|NoPrepend
19652|0|NoPrepend
26449|0|NoPrepend
